N,P,K,temperature,humidity,ph,rainfall,label
112,6,51,28.641497484982228,93.44917032188783,6.411402160321356,26.873758301164898,muskmelon
91,21,51,29.27514568679061,91.90554577364388,6.310364373239961,25.741991263934068,muskmelon
83,17,46,27.240515539047408,93.25571393781051,6.752615149987577,25.145798485726342,muskmelon
113,25,53,29.02070845364717,91.49283692577725,6.419588584372964,24.012625560981014,muskmelon
87,12,47,29.733731145232365,93.48957598482595,6.4846401292420355,28.567320092427323,muskmelon
87,25,46,27.35221892381988,90.28815582551682,6.37894522131096,22.409970249423043,muskmelon
106,16,53,28.977195727764325,91.67929612663394,6.58049575405591,24.651776900078463,muskmelon
85,15,50,29.36088650018354,91.10908978602271,6.530782796922106,24.16757348510956,muskmelon
105,11,45,29.39791690802181,93.45972518535912,6.493831864614723,26.467769079747214,muskmelon
83,28,49,29.940256843413607,93.87892452080287,6.243826847653277,20.6450641994772,muskmelon
106,20,52,28.90063831977621,94.55673098164259,6.309073916822399,23.16507776427131,muskmelon
98,26,52,27.48900212315829,90.75945204474462,6.191411761516487,28.51248633467858,muskmelon
81,28,47,28.51883034765639,92.44377946709005,6.173666469509479,28.43318398367271,muskmelon
93,20,49,29.685334637792593,92.70990697313582,6.548757322259843,23.603807683890736,muskmelon
88,8,46,29.44234050470567,90.76829907301241,6.671077390688467,28.494114726706233,muskmelon
85,18,45,29.116697032554747,90.70021111837151,6.503599102146769,22.66375146143001,muskmelon
85,18,45,28.558744651215843,91.30494792597321,6.613219401014794,22.922514390173074,muskmelon
105,11,45,29.41316139475791,93.47361478621222,6.499592165788393,26.563997613306924,muskmelon
82,12,52,27.119897778120126,94.86073705842051,6.442830282886771,26.52869933226568,muskmelon
103,11,45,29.195554994220533,93.27534861307927,6.417367134135162,25.190389883547983,muskmelon
91,21,52,29.08568330325712,91.52276807716311,6.270351729847099,26.14488237777545,muskmelon
115,7,52,29.432209618041384,94.48556653534766,6.35327279779703,27.863695025721626,muskmelon
115,8,51,29.10926793627459,90.95418738656417,6.079835255290869,29.055565678715563,muskmelon
102,11,45,29.05400423948439,93.14637847995675,6.363880585669789,24.296871998142862,muskmelon
115,17,54,27.670403110151973,94.12336030938057,6.732321987454244,27.734620269163038,muskmelon
118,25,51,28.69881104818919,93.18706614664157,6.379715631368368,23.466233356816144,muskmelon
95,22,45,27.744442481630816,90.52179104381811,6.317503596079224,21.538310903850228,muskmelon
83,28,48,28.02864443406758,91.84512807378252,6.153438656515178,28.260563969260648,muskmelon
110,14,48,28.31450915156775,92.66259636976339,6.190997074023438,26.52322413708607,muskmelon
81,28,47,28.51686383143489,92.58111890705015,6.226179643916656,27.865594829995782,muskmelon
107,8,48,27.84554856632056,91.79980497447343,6.321048975878432,20.58710358575356,muskmelon
107,8,49,28.22151345637033,92.47260155858922,6.301389348725713,20.392221232349446,muskmelon
81,18,52,28.339850887006705,90.86979861148342,6.375856715412606,23.95734906561029,muskmelon
81,19,52,28.876741516269327,90.66459457473456,6.600572282596674,21.200471622978238,muskmelon
117,24,53,29.13252463727929,92.14846749454438,6.382618691329173,23.683865746884557,muskmelon
118,25,51,28.636333531681643,93.34507579775949,6.3746237004716715,23.309364928603298,muskmelon
81,29,48,28.569676190296814,92.15539324140427,6.047826517470939,29.560568222687596,muskmelon
98,26,51,27.3253749267926,90.65162796561093,6.144515093122868,27.237547033343056,muskmelon
96,24,46,27.604706285551796,90.55313530068527,6.210264770592274,22.138061904298148,muskmelon
114,25,53,29.03615104077713,91.5926448095186,6.418695373948089,24.09270876064201,muskmelon
107,21,48,28.633090696175174,92.55723571062026,6.195099440099575,24.56195697431707,muskmelon
82,15,49,28.78669735493615,91.36092836833191,6.444240085852387,23.314149007266682,muskmelon
98,26,49,27.29406158827029,90.54581980711802,6.131679179026772,23.891273206278022,muskmelon
106,9,48,27.744760388731663,91.97515989093422,6.346093993086439,20.268831485052488,muskmelon
89,20,53,29.119168431814234,90.58068610390697,6.362316376206483,26.479435787098765,muskmelon
82,14,50,28.16824781947323,92.849242044632,6.440019368209351,24.590670726947735,muskmelon
86,18,45,28.841498671782748,90.66245068520821,6.551639592587274,22.217363149187456,muskmelon
102,24,50,28.16497092829381,92.7509405420008,6.149212640260263,20.563458611194918,muskmelon
84,20,52,29.592525991384218,90.08997660262763,6.132620630600801,23.418289530609666,muskmelon
113,23,48,27.661491123358342,93.86118542297828,6.489024960835694,26.752263161276424,muskmelon
88,8,46,29.53019930424052,90.77389020149988,6.624271351355797,27.778053135235105,muskmelon
109,9,47,28.871821697854468,91.85729556028797,6.5301394340028605,20.93366607929285,muskmelon
109,10,47,29.140877935241942,91.98039084592283,6.612158509288928,20.85488848670351,muskmelon
84,18,45,27.990112119166156,92.12428760665841,6.678111257606485,23.85011979988331,muskmelon
88,9,47,29.47481178903342,90.79744509902534,6.667465358292263,28.75752824517503,muskmelon
107,21,48,28.671206787740054,92.88119138127787,6.208363549035885,24.34058262533701,muskmelon
99,6,51,28.942863519670226,93.9973930009498,6.178649360528768,24.998333415802456,muskmelon
111,25,47,28.9379032682384,92.22640208716697,6.1992689565099655,24.637573779022237,muskmelon
80,16,52,28.15809381999086,91.45075375927168,6.4299821472566885,23.695584006048275,muskmelon
102,24,51,27.997353285897272,92.06315680977787,6.3576990793662045,21.41947766396286,muskmelon
87,13,47,29.6553784106339,92.57887538972457,6.576695592036937,29.036951736997096,muskmelon
82,12,52,27.155517360860078,94.79539491966719,6.4429887455468755,26.602733942176698,muskmelon
101,25,49,28.08240679792388,92.5956881244297,6.103744604839802,20.779683462627286,muskmelon
119,8,46,29.549893404732153,90.71302963502326,6.723079908339596,28.375666233951087,muskmelon
111,5,51,29.711672606589044,93.86833413010346,6.1558832576372335,21.289670694070473,muskmelon
117,5,54,29.581289795799307,94.37826074876983,6.245929610823537,27.267713824759586,muskmelon
95,28,53,28.94177165306002,90.80519908448915,6.383954487672979,23.284494113659587,muskmelon
101,12,45,29.147299794132895,93.52712074580698,6.312830073656095,24.6941782761275,muskmelon
116,25,52,29.130945483012802,92.19474537039075,6.385702584428281,24.883696330116596,muskmelon
111,17,48,28.116735448394945,93.70016234460144,6.307160365067463,27.46608208642492,muskmelon
101,25,54,28.126096348498635,91.08233630167521,6.688194371750947,23.822064179266906,muskmelon
85,17,45,28.956438816808685,90.88235761163892,6.535483076233027,22.48730452044343,muskmelon
81,19,52,28.854220244925365,90.6961485730267,6.603458982563665,21.188576523392598,muskmelon
95,29,52,29.411529015904584,90.60830940499872,6.645409233374452,26.144058626186983,muskmelon
80,18,51,28.016769152790385,91.68039369948067,6.660686215286381,21.43965279908442,muskmelon
115,25,49,28.89875535417794,92.95180703485784,6.199399433942882,28.107285128919024,muskmelon
116,25,50,29.221821908740846,92.70437323216582,6.178185050776656,27.55622887056573,muskmelon
113,12,51,27.413221115685495,94.2794109168807,6.5611940682433625,21.06819330560775,muskmelon
112,20,47,27.59609413374912,94.49326303850033,6.406552094532911,27.01717367594344,muskmelon
88,9,46,29.796897480116662,93.71463502369717,6.345549653691245,26.64513012078285,muskmelon
106,21,52,28.892526786053647,94.76543743865001,6.282542397172675,23.186419111980307,muskmelon
82,15,49,28.692440323545913,91.50749068343195,6.5100244877888915,22.546563877269133,muskmelon
119,15,51,27.988278787340573,91.7155895377152,6.55011473881711,23.235862645251956,muskmelon
118,24,53,28.484093568294156,91.86699991061023,6.572404502953859,25.4957299552352,muskmelon
114,27,50,29.25472496851147,91.42894174867239,6.078559848961546,27.254693531385982,muskmelon
89,9,47,29.52477794684966,91.42543669902678,6.610954673706875,28.602802444330834,muskmelon
118,25,50,28.425864797075384,94.2338448616281,6.253859564514713,23.959301416518354,muskmelon
116,25,50,29.23479182611943,92.77710751069948,6.148568070965815,27.93765371164531,muskmelon
94,22,45,27.865913673837884,90.59760206592544,6.282567062972893,21.213020292355704,muskmelon
96,12,54,29.454112141985355,94.55098979860325,6.6386809141313545,21.231168860330776,muskmelon
95,29,52,29.42096919583055,90.57127995276905,6.6447352565917415,26.12938976785507,muskmelon
87,22,51,27.226798650990485,93.08388414859563,6.194064825905074,26.338647154475645,muskmelon
85,22,46,28.699025277762104,90.32976383412392,6.27938099237697,23.28283221931351,muskmelon
100,17,47,29.62954900681684,94.47932233723172,6.2909488126830535,26.43304430175558,muskmelon
114,26,49,28.006209627755453,92.92231759412205,6.447069702305872,26.92436136939463,muskmelon
98,8,53,29.223801797858798,94.15746479338577,6.320283369606127,22.753520237758522,muskmelon
91,13,46,28.713347506985887,91.98837296949344,6.261586460010758,27.27279072312304,muskmelon
87,16,51,29.883649005682962,90.93063715479921,6.642998477150917,25.739721839440342,muskmelon
100,9,46,27.9127201340605,92.67826772637324,6.372027766707347,27.033766094081837,muskmelon
110,15,48,28.556467399284784,92.90526023576214,6.217022050995131,27.592471355556516,muskmelon
102,24,51,28.016131915407048,92.14021096532856,6.3343418149290835,21.323575678853146,muskmelon
97,29,53,29.298038148867185,91.05348149625367,6.6535118553618275,26.320409232170494,muskmelon
104,11,46,28.693245972739064,93.15463265126384,6.5293281987293295,27.333891201805706,muskmelon
106,16,54,28.872447234867852,91.61808661177582,6.589915631986138,24.461266984058877,muskmelon
117,6,54,29.518664641277738,93.39158844012401,6.127885661080897,27.463124899346468,muskmelon
96,8,53,28.64657000275984,93.21448675592009,6.040378396952802,24.329530208576035,muskmelon
115,17,54,28.296232150955156,94.15445881663823,6.432013708389876,25.37139354886488,muskmelon
84,20,52,29.470898995182175,90.1943404704024,6.111820053238862,23.727758782747074,muskmelon
93,7,45,27.94709795273137,90.79137611823188,6.221381661846194,26.184606644318595,muskmelon
114,22,49,28.40575047981918,93.85413578844458,6.256434353766899,28.026324667802974,muskmelon
108,25,54,29.183453750609573,90.65856135491032,6.334579949522433,23.215305279096864,muskmelon
82,15,49,28.749327682733224,91.4798682498088,6.492562890543527,22.70518662632529,muskmelon
114,28,49,28.592891365806423,91.43220658726457,6.280118844219892,26.113692389830373,muskmelon
115,25,53,29.085814672953706,91.91362872139408,6.415822793490944,24.35025774113445,muskmelon
116,25,51,28.818631905832298,92.33574312110002,6.44038093636129,24.937040118723917,muskmelon
106,19,51,29.679193740040738,91.01818913837164,6.3586882854048286,20.77222098342138,muskmelon
87,14,48,29.702099117522916,92.50443416135082,6.607910308073564,28.939106280589225,muskmelon
114,26,48,28.366731975184905,92.99312940383051,6.3617414369402345,27.227379895676865,muskmelon
92,7,45,28.054486063436006,90.78991935797525,6.25286983342095,26.36548031499626,muskmelon
119,22,55,28.045315311569162,91.64362005973696,6.604415782348687,26.20346963553467,muskmelon
83,20,53,29.461258410514585,90.05098378786954,6.3452645903067735,22.391343092762877,muskmelon
82,20,54,29.043370820689542,91.6475543399511,6.52513125576664,21.322199610895147,muskmelon
100,15,48,29.5994613873379,92.56658271356146,6.366809932228428,26.252566325977458,muskmelon
84,27,48,27.84504710279071,91.75177960118718,6.195119497996119,27.66498401751663,muskmelon
93,14,46,27.920879056044132,91.09512792820972,6.496481126778258,25.90667616492318,muskmelon
102,25,51,29.017850893182356,94.01994565405396,6.582132380063028,23.14645894079036,muskmelon
98,24,50,27.863123646620018,91.06575286765481,6.207930122429685,28.734839072189732,muskmelon
90,12,47,29.23167106450914,92.83455774396117,6.177189896627805,27.939802788984814,muskmelon
105,25,49,28.756058435399737,92.82406093654912,6.395490220387751,22.962991804175843,muskmelon
104,11,45,29.349805588574775,93.41588986081176,6.475652460173302,26.164073599659556,muskmelon
89,22,53,28.406713507031505,90.93952943394521,6.147539102791719,27.259166584335638,muskmelon
84,16,46,28.94705364826781,91.04566087246371,6.504345284022783,22.715215877971122,muskmelon
117,18,54,28.7814972279163,91.77956608953055,6.133181463718103,25.113115837922734,muskmelon
87,9,49,28.96786419049451,91.60555341273758,6.580522017757366,28.765908107970283,muskmelon
90,11,46,29.79913112736926,94.45414108175109,6.2826495422374355,26.83985011795309,muskmelon
115,24,49,28.94102586876115,93.27174010518458,6.151561845110599,28.4519224624187,muskmelon
99,12,50,28.970301213067692,93.19234111285827,6.128202420250892,23.529737771376066,muskmelon
105,11,46,29.021567957398553,93.32794030976167,6.540694250108364,27.42176233680525,muskmelon
88,24,50,27.058240209977463,91.4404948875554,6.366119339152284,25.149241788650123,muskmelon
87,15,50,29.80858947358994,91.58130385648852,6.628491712208021,27.062467347973097,muskmelon
98,19,47,29.377725924479705,93.02442862741171,6.353692006484278,27.75925113192451,muskmelon
95,28,53,29.12165559001863,90.64891857595069,6.46957485518615,24.203087832016575,muskmelon
80,18,52,28.028374720301546,91.02859869686817,6.490760589533379,23.77633008101306,muskmelon
80,18,51,28.030596135124686,91.537186086699,6.442860018958291,24.39374325587576,muskmelon
95,5,54,28.73962647605432,92.56227375349982,6.092359358953488,25.821624112188047,muskmelon
89,10,47,29.6856557779425,93.40481334639578,6.43734112530921,28.150968300804045,muskmelon
5,14,7,12.976872739873816,92.78511905439379,7.029284496940444,103.846183461637,orange
22,22,11,32.025120299142955,90.13649219356839,6.431181245286366,107.59563777325272,orange
34,9,14,34.00475852759908,92.05675216601284,6.732620152308677,116.80182712133998,orange
33,14,7,16.748366471951343,91.90834421600572,7.657065165271786,109.91991693263041,orange
0,24,14,19.449654603320333,91.98099896073894,6.3806012234026435,116.37978344103229,orange
24,22,7,27.308379947173112,93.693023576105,6.183909334866781,115.27051000037108,orange
6,8,10,24.445878864258972,92.75299757284247,6.59348972728476,118.27940393992617,orange
18,7,9,27.69108612027444,91.4703083553115,7.302129594254752,111.21748153949,orange
6,15,8,11.56313672352492,92.00002387599113,6.746105379241287,105.11103816188455,orange
35,11,11,18.370893739629963,93.02531458928787,7.32921835873721,112.15097353765901,orange
32,9,14,33.800841057711594,91.7508025506273,7.064446488634698,116.48290467709002,orange
27,25,10,18.42535531873672,91.5068541499279,6.623365523269949,115.26262880238582,orange
20,29,11,32.35801003159179,94.10526574336795,6.4027170361464965,115.40017186313878,orange
38,22,10,15.366946125435106,92.82129334096726,6.899742462113494,106.90729311651833,orange
23,16,5,22.393314054654198,91.74150764711358,6.9371650344623,104.13047008588934,orange
18,11,11,26.92056977535875,92.0396296837223,6.841842701946539,117.47655753722879,orange
13,5,8,23.869225103783158,90.13010787704535,7.477380120354663,104.07881909988639,orange
22,12,7,12.965520098502513,91.5924915237234,6.755636221507353,115.41743024968,orange
36,23,12,31.429579441228928,90.50171722840946,6.525474005516526,113.1369661772741,orange
22,28,10,20.811324255972643,92.63206177848869,6.316372250443007,118.24840999047419,orange
5,14,12,30.042585727677196,93.10360396072916,7.142443973409538,119.35426360574782,orange
14,7,8,26.819437945515595,91.84611866879756,7.170851866701996,109.91761969384551,orange
3,17,12,32.072062079733854,93.83803802224507,7.467024660902674,117.90789648226553,orange
39,22,6,25.48565892409688,91.71929692625682,6.475593774370747,115.59006561002587,orange
39,15,14,20.427868717585945,91.432611001434,7.714689955767221,108.3828935035599,orange
30,9,11,32.427279963280114,92.08259324006,6.392085244103251,116.14024114470845,orange
37,24,8,33.610655510301434,92.13960057093924,7.004409851040559,103.54016791686692,orange
33,18,12,13.012197284665323,91.3875989487064,6.358228925152439,107.68833955165651,orange
10,5,5,21.281915628422702,91.32103032007387,7.756915056925146,113.13713814400613,orange
16,7,8,22.82061017549159,90.6057339866282,6.42116768900679,116.51180102798483,orange
6,5,6,22.165618286124847,91.2284787326414,7.230037843981231,112.81932747617094,orange
7,16,7,11.651191586099136,90.53257080674618,6.927525690601696,107.84206000270348,orange
32,18,13,14.455919500093188,91.62693781652932,6.255096306386278,107.99148775084822,orange
13,23,10,18.56300471259903,91.23614020251878,6.802552721365961,113.89606297757429,orange
12,6,8,30.784014928299197,92.80721315445284,6.423368364596976,107.59064669948246,orange
26,12,5,23.46033432973138,91.54213383408346,7.4101731402124384,103.89758570467916,orange
8,8,10,25.6202565489826,92.67144383359032,6.518285664802397,103.55990218815353,orange
35,26,9,31.728110681242562,90.87606975408951,6.426953028912997,108.66842041552968,orange
21,17,5,24.118731701642318,90.71447984051274,6.953819202811985,102.83288310870385,orange
5,13,9,34.15689147372858,90.67044157382614,7.743119887451619,118.03251622145815,orange
34,11,10,25.289308132916172,90.77017300758297,7.179874219540761,117.18185122533659,orange
13,14,8,11.70395788954067,90.57126946240115,6.525059119871556,118.49144939623802,orange
26,30,6,32.63097065744976,91.61235784542215,7.373580789768651,113.30877580396873,orange
9,8,11,24.74755747404253,92.46971803691856,6.845993786753467,117.0824262241228,orange
11,6,8,18.035812219755613,91.41077246091473,7.929509790021141,109.49891884823525,orange
33,14,7,17.885538146417645,92.18864026331104,7.664327141471003,110.12233098480158,orange
0,11,7,20.834200908014353,90.92595482976965,6.911873237390769,117.26200620683818,orange
34,10,13,33.89183429131777,92.23569214693434,6.770152662483247,116.6898909598061,orange
16,7,8,23.16207663511793,90.56657196056251,6.429636532908424,116.55225851032395,orange
34,10,10,32.231520190272825,94.06540294007044,7.2292091285202735,115.53385912406304,orange
18,14,12,26.711161017754876,90.51301682354402,6.8484874270732154,117.57807230488014,orange
17,20,9,13.796960395444943,92.77075274058105,6.821414661456202,108.37302716038245,orange
21,20,14,23.555976049135477,91.70300394026155,7.197424779105493,118.20516092839371,orange
13,18,7,31.557238082292066,92.27890748443807,7.072531659150791,100.93474165062987,orange
27,9,11,14.981222434910395,91.1954732816252,7.278431625770461,107.71089303985745,orange
23,27,9,19.38855424504302,93.08238366515039,6.199739674368666,119.08727100476959,orange
12,8,11,25.052705021109244,92.52675185423257,7.036917052861718,115.04714385662989,orange
12,5,8,25.889555799173834,90.90936213869797,7.158560668119615,104.9394299646338,orange
16,29,12,22.387759969431784,91.810459379258,7.0647848684526515,117.72157538612649,orange
18,7,9,28.032095411038934,91.49087218151959,7.2691054147813805,111.2089422618519,orange
36,22,9,12.011082731831156,93.91386071541869,6.959351356325898,104.11869169623502,orange
13,14,7,10.393180528545273,91.42030601666131,6.406798416522599,118.4139281171307,orange
28,15,6,16.681725115460505,93.58171013809624,7.199199324081257,108.6859485686265,orange
36,17,11,10.724796067634669,90.31317201115769,7.42152880028179,106.94533087251001,orange
21,17,5,24.121055021496048,90.72113410712733,6.947739365921989,102.83490735476444,orange
26,12,7,13.488021254281957,91.20716980826623,7.437185965107824,109.3913891101463,orange
28,13,6,14.850877628314855,91.6684969037827,7.403010903985056,111.12094633331972,orange
13,15,8,34.20908400965432,93.02318021071176,6.951260554999163,100.26365782703361,orange
17,6,10,22.35689894119558,91.07505751623391,6.787087511894424,105.96254165161052,orange
38,9,15,25.603498302936032,91.82304673578645,7.8935650703178,116.75365021970958,orange
23,17,7,26.27319396283041,94.12301059660902,6.418047603789572,116.61894895732468,orange
36,18,12,10.36939232039839,90.2344582018624,7.363647106059245,106.73119578456995,orange
37,24,10,16.35575840377355,92.71687380834081,6.975400953521283,107.73591416282788,orange
10,5,8,25.786480544457817,90.92865711868201,7.235525285324525,104.48885757484592,orange
7,13,5,11.836402841593271,90.908220946206,6.92821442052051,109.84463515296292,orange
17,11,10,26.323215612583766,90.2040279872298,6.508037183387614,116.92679522029039,orange
20,29,10,29.589037864746373,93.46504055586972,7.247025316637937,102.72213246217996,orange
21,17,5,24.074115551973055,90.77283601705933,6.935901969575868,102.81105104194351,orange
12,7,10,16.91025207496014,91.36310326677373,7.714906790368394,106.62767192425366,orange
13,19,13,17.523625312275378,94.41531033996579,6.6679109819715485,108.34035128204926,orange
4,23,12,24.919992086330925,92.37623387625877,7.426205690825913,111.98957600581039,orange
0,23,15,22.687121406314105,93.32330951592087,7.5913586334515974,109.96280169229084,orange
30,8,6,31.063106723759347,93.12517642477478,7.307764881551058,103.82745766449423,orange
21,26,11,32.103512592624256,92.15694881561942,6.497373526306561,111.47694113178626,orange
15,24,7,25.631529739081195,91.24658519511263,7.365388392098998,102.07321319062925,orange
25,12,6,13.22803980645736,91.43536658251031,7.140804360160977,112.63213520948669,orange
35,17,10,11.781480747909754,90.59647314963314,7.469035641931294,107.52688194778355,orange
21,29,12,22.076571078787634,92.17206376803796,6.435727130951242,117.42670750831827,orange
34,21,10,10.30985045963442,91.82164740611897,7.581701399669908,104.15777845436149,orange
19,22,15,21.041414094160128,93.38085026917506,7.187508563079845,112.88989561548141,orange
0,24,14,19.963302044052934,92.25096890516843,6.602130771397816,115.16909861436501,orange
4,13,8,27.87561742168117,94.48559640565432,7.132738573683223,113.88517075401128,orange
17,6,8,29.889365516648972,91.96557053548075,6.906619782513417,110.04337187314381,orange
26,29,5,32.074357528726374,90.87381200882841,7.438798105446564,113.44034720334378,orange
9,5,5,21.451622982682615,91.32218419198762,7.670637553219679,112.94233725442834,orange
38,21,9,13.121552280236596,94.01943353253523,6.3979507404851805,106.11352491672676,orange
33,13,8,16.263978017626076,92.07281113021371,7.5200823504355645,110.6025927555431,orange
38,24,13,30.60909362695625,90.91366530043244,7.158926384828405,106.04132533122278,orange
9,15,5,11.939043652875164,92.1106141824957,7.042721117768141,111.26862024305976,orange
3,24,10,11.147122628844524,91.2931293810723,6.933537581190888,104.78467728324449,orange
34,10,12,33.463632406259,92.70758214066514,6.888545226867154,116.39174556012446,orange
14,8,12,25.197102637876487,93.15364962285494,7.14466567619599,115.2302763014665,orange
12,20,9,17.549934139681234,91.30460811618809,6.777429183420325,112.90664080999848,orange
31,5,13,17.639201376074976,91.80786269140668,6.632607968644134,110.85022015682954,orange
28,25,10,18.401531713976752,91.41337978778715,6.648411450670862,115.04070753287239,orange
33,14,7,19.412787818582082,92.5650847843698,7.674080155038392,110.39417806098288,orange
36,24,13,19.23332271250129,90.72228857496204,7.853162648260967,108.12365597673077,orange
9,8,14,14.49624392951807,94.11040324398454,7.994582681795174,109.98545795643466,orange
27,26,10,18.507249819164855,91.82817564041952,6.537269244687295,116.02549116869405,orange
28,11,5,21.715515134854336,92.62800407826597,7.465281997447036,105.2815773556507,orange
5,8,10,23.96430810920041,92.23299575144944,6.63552240409642,119.42415610713472,orange
39,27,10,31.203918838941973,91.3765896801346,7.183252099056217,108.59106310054963,orange
25,27,9,27.467467458402357,92.9365815795102,6.085042149671262,114.47785601980848,orange
0,19,14,27.16528728032122,92.50193304872815,7.349332614803873,112.76755946479341,orange
11,7,8,23.12927032896938,91.75662287269357,6.766999824451264,102.7600264530674,orange
37,28,11,27.69148823781608,91.287931076138,7.4039622299069405,109.35948466972468,orange
6,11,5,11.554083031908473,91.3720627005868,6.799625165595033,110.87405321586184,orange
23,17,8,25.868724196517615,93.6681390523616,6.601349876463738,116.94940916572004,orange
3,6,7,22.875305813437095,91.09554713822672,6.721313036530675,112.87133940703667,orange
17,7,9,25.75404415574702,91.47052012965862,7.327226373981569,106.8877559855771,orange
35,10,13,17.392336693127497,92.83474954299868,7.095220270549098,112.3967926413806,orange
28,11,5,22.422849375638794,92.28812360813825,7.552338029727973,104.85296681234765,orange
8,8,11,24.6318252309157,92.44808702046346,6.773582987242837,117.85434065060494,orange
25,21,10,31.855272963021914,90.40750737245125,6.425156884346528,105.57077273898007,orange
39,16,14,21.320904063611124,91.13901363449372,7.85348930285598,107.42481543944086,orange
39,25,12,30.802136036967966,91.08375796375104,7.186970144446102,107.03152981860525,orange
33,11,10,31.71986319928196,94.5430021650506,7.335369398692317,115.2300409527264,orange
27,13,7,13.44417750536988,91.42476289865994,7.108808555947074,110.65872946221846,orange
31,24,12,18.070170623723218,90.05120545529547,7.030865738245788,111.71492648672671,orange
6,12,9,33.702449325078106,90.46262741230679,7.607360552258479,116.28320234087798,orange
34,27,8,31.81065770723303,91.02769640826034,6.439946770149378,106.844678301973,orange
38,22,10,15.2638898436773,92.87889216575066,6.8736874228741,106.87684762155297,orange
34,5,13,22.14373550046428,91.59669753416733,7.080378201998698,105.65316153501283,orange
38,22,8,26.98441348000417,91.41834060905472,6.455663123259535,114.9765005266117,orange
30,7,14,33.16321145093776,91.23042624040674,7.8032650838629065,115.73873790163894,orange
36,11,13,17.544767930195643,92.94219446329976,7.226274515145344,112.43295517405492,orange
14,14,7,10.179933152573296,90.75311846316349,6.303146251477881,118.96057629408129,orange
4,13,9,33.332236845482974,91.60271043619178,7.720662926405395,117.5520387976039,orange
6,8,11,31.031622997375965,90.20988807564059,7.0313536843923545,109.75542911551312,orange
17,12,7,12.518537750701295,92.02147958873364,6.255330283091977,119.13717922274968,orange
34,21,10,10.983432029738223,91.72074594807903,7.4834721394926795,104.95169411234099,orange
29,9,5,28.375854642464272,92.72581115379987,7.4202822472985055,104.02907881555494,orange
30,15,6,16.27205797549069,92.6642421462959,7.417613881760864,109.20353862779024,orange
7,18,9,14.880289259345723,93.03776775897694,6.717817321912676,109.41915750749754,orange
16,29,12,32.32369676081855,93.72515636152689,6.219603106049942,117.37845825209482,orange
7,20,11,16.975948686213435,94.67492790382023,6.478234439646493,110.01280786738845,orange
22,17,5,25.199712355157317,90.64789289839486,6.88108556608084,103.08391599733854,orange
14,5,9,22.772093504192977,90.40786016346523,7.02998715561638,103.389412886941,orange
6,8,11,30.40651558380266,91.00542488245094,7.062656643949665,110.54738405359328,orange
35,18,12,11.422376731070514,90.69390914362887,6.963053916241754,107.11255478727401,orange
39,26,11,31.01025191178924,91.23543924162347,7.1850442674171715,107.83933849456183,orange
26,27,9,28.666359678866492,92.61048248457293,6.282640933698676,114.03050349305956,orange
13,29,12,22.427287434458652,91.64714711090136,7.357427061697756,117.88645527917502,orange
5,21,11,15.703205655337579,94.15401425167931,6.6216568961866855,108.88474979669117,orange
34,19,11,13.602337843551844,92.60062092079522,6.160071818471862,107.34479605215942,orange
8,20,11,16.66297045083388,94.11577216029639,6.487471313134827,110.48730490511453,orange
27,26,12,31.155202805899947,91.87304856888217,7.370534004858006,113.30355588109407,orange
3,23,14,24.359904716720475,92.0328770709925,7.192485492955403,113.35014281243548,orange
12,22,7,24.095676260797013,91.04245761813347,7.136037255732334,104.55202255129068,orange
17,6,8,26.525396117425686,91.36853405625705,7.0782138688268015,101.7368062601421,orange
8,7,10,30.994905522157392,91.17132178570766,6.787251825206925,108.8311268015356,orange
35,11,12,17.484656696763995,93.04566881006878,7.2109242643396305,112.64005917473756,orange
35,25,10,31.661070357540243,90.75292661409696,6.416400200290293,110.14956719429445,orange
13,9,8,24.689153004647302,92.3293963913096,7.250516135815179,111.45822940403438,orange
14,7,10,24.3466850981778,91.88003326140392,6.869920756705199,115.06798955224754,orange
21,12,7,12.887527998505176,91.63917184430821,6.641206443188277,116.24491482593972,orange
20,24,13,19.973532344730305,93.57267179136822,6.825117769708645,114.24444543371088,orange
3,14,10,32.89874401795267,91.05395042323721,7.589594288890713,116.99500790945818,orange
4,23,12,24.88873499379828,92.38998522062373,7.426926225787928,111.96650543589173,orange
33,11,9,28.531224711455312,92.47050025138678,7.094384714388339,116.27562875027053,orange
39,26,8,29.256832499400726,91.61376431235817,6.96886984913459,111.250642168378,orange
5,11,7,17.973975430271082,94.00274863709207,7.020959760906421,101.48655504427344,orange
13,19,13,17.611266034187707,94.38409271411918,6.6849811161230654,108.18931490067393,orange
11,8,10,16.0774716098987,91.55893461318081,7.995794758563293,107.53823520222082,orange
22,28,10,20.867813717793158,92.61418226118927,6.321003013955428,118.21510396991167,orange
5,13,9,34.36736025597317,90.69089684089428,7.77851621405102,118.23087326935764,orange
26,27,12,17.025328145593917,91.15669422294775,6.7170247209311995,115.05913002547351,orange
34,12,10,16.702687695630985,92.47049645887763,7.386311409125073,111.46498601741709,orange
27,11,8,17.77213014842815,91.38340805760305,7.622482585584513,105.48672620056874,orange
18,19,5,22.23270249602191,90.62913842929838,7.292658964561233,101.70681293733685,orange
15,9,10,11.827770653953111,93.52283342096112,7.451246712652671,111.66345603396425,orange
17,14,13,16.189869100632,92.05882245033153,6.5607861244898675,102.59327156443095,orange
26,13,7,16.340998863083485,93.8298907502896,7.086373590782594,107.57766955627292,orange
